date,profile_id,longitude,latitude,upper_depth,lower_depth,clay,elcosp,orgc,phaq,sand,silt
1984-4-15,1253659,-92.61535263657018,14.912943751897785,0,17,8.0,7.5,58.0,5.1,78.0,14.0
1984-4-4,1218799,-92.95387091119451,15.778043968516966,0,17,16.0,1.0,7.0,5.1,64.0,20.0
1984-5-15,1635960,-92.19514466922097,14.883132267196453,0,10,18.0,1.0,18.0,5.8,50.0,32.0
1984-5-15,1635960,-92.19514466922097,14.883132267196453,10,16,6.0,1.0,4.0,6.3,48.0,46.0
1984-5-15,1635960,-92.19514466922097,14.883132267196453,16,27,26.0,1.0,12.0,6.3,26.0,48.0
1984-7-22,1497315,-108.53387332553784,30.978080453020368,0,30,46.0,2.0,5.0,8.5,38.0,16.0
1984-8-24,1289070,-108.74608758624544,30.30936226713747,0,12,16.0,3.5,45.0,6.4,64.0,20.0
1984-8-24,1393187,-108.7563570841435,30.971073318747074,0,14,20.0,2.0,7.0,5.8,54.0,26.0
1984-8-24,1393189,-108.87725844799442,30.801315078954243,0,10,16.0,2.0,26.0,5.8,64.0,20.0
1984-8-24,1393193,-108.96515661930269,30.23842712603539,0,11,16.0,2.0,10.0,7.2,70.0,14.0
1984-8-24,1462561,-109.03245318812672,30.087921859217968,0,12,30.0,2.0,11.0,7.6,58.0,12.0
1984-8-24,1532088,-108.76422253846341,30.785604931996936,0,11,14.0,2.0,4.0,7.6,76.0,10.0
1984-??-??,1184339,-99.8857012900095,21.478577188562987,0,12,44.0,2.4,39.0,7.0,36.0,20.0
1984-??-??,1531758,-99.35815557094635,21.465442055363443,0,6,30.0,1.0,34.0,7.3,42.0,28.0
1984-??-??,1636259,-98.8035740739983,21.614884931764756,0,15,26.0,1.0,38.0,7.6,46.0,28.0
1985-10-1,1566344,-101.43254390461176,17.540371958598044,0,20,32.0,21.0,6.0,6.5,48.0,20.0
1985-10-10,1357925,-100.81949880318365,17.205808146781244,0,22,4.0,1.0,4.0,5.7,88.0,8.0
1985-10-2,1601201,-100.9881567074692,17.51672059779029,0,15,16.0,1.0,37.0,4.7,50.0,34.0
1985-10-2,1601201,-100.9881567074692,17.51672059779029,15,25,36.0,1.0,16.0,4.9,44.0,20.0
1985-10-3,1149183,-101.31857337847204,17.51185277225211,0,26,2.0,1.0,2.0,6.6,96.0,2.0
1985-10-4,1288498,-100.7737293660966,17.507459321802802,0,10,30.0,1.0,27.0,5.7,44.0,26.0
1985-10-4,1288498,-100.7737293660966,17.507459321802802,10,30,54.0,1.0,7.0,5.8,30.0,16.0
1985-10-5,1288500,-100.90207879443587,17.432898721736482,0,17,12.0,1.0,5.0,5.6,66.0,22.0
1985-10-6,1496695,-101.03776985965708,17.38864537242331,0,16,14.0,1.0,10.0,6.2,58.0,28.0
1985-10-6,1496695,-101.03776985965708,17.38864537242331,16,27,14.0,1.0,6.0,6.2,70.0,16.0
1985-10-7,1253726,-100.86962547928091,17.343026721253995,0,17,12.0,1.0,8.0,5.4,50.0,38.0
1985-10-8,1670646,-100.72629441436776,17.30288359392562,0,8,6.0,1.0,9.0,5.6,78.0,16.0
1985-10-9,1531509,-100.85902236527785,17.207270746454505,0,10,2.0,1.0,1.0,5.9,94.0,4.0
1985-11-1,1601205,-99.36165521989821,17.934075516579796,0,11,24.0,2.0,25.0,7.9,42.0,34.0
1985-11-15,1392646,-97.88577471858267,17.932600707338782,0,10,30.0,2.0,24.0,6.0,48.0,22.0
1985-11-15,1392646,-97.88577471858267,17.932600707338782,10,25,52.0,2.0,14.0,5.8,24.0,24.0
1985-11-17,1323096,-97.78569560709838,17.78629324228494,0,20,40.0,2.4,13.0,8.1,26.0,34.0
1985-11-17,1323105,-96.987485058393,16.92772083828543,0,9,20.0,2.0,35.0,5.2,58.0,22.0
1985-11-17,1531539,-96.92122951483184,16.953787292038747,0,19,10.0,2.0,41.0,5.1,54.0,36.0
1985-11-18,1323095,-97.5405115894465,17.82395008401861,0,26,18.0,2.0,13.0,7.0,50.0,32.0
1985-11-18,1496717,-96.86433669931851,16.735777013602252,0,16,14.0,2.0,5.0,5.4,62.0,24.0
1985-11-19,1636050,-96.6842588784218,16.754957640898226,0,13,18.0,2.0,9.0,6.0,64.0,18.0
1985-11-20,1531542,-96.73382082172817,16.749699735173472,0,22,10.0,2.0,9.0,7.7,72.0,18.0
1985-11-20,1531544,-96.68114760745132,16.42214025999451,0,26,10.0,2.0,5.0,6.6,64.0,26.0
1985-11-21,1357942,-97.94433070193128,17.343968164639737,0,10,30.0,2.0,39.0,5.7,46.0,24.0
1985-11-21,1427472,-96.62259680626642,16.32315790070558,0,13,8.0,2.0,8.0,7.7,82.0,10.0
1985-11-21,1566374,-96.21790726997106,16.3207257692931,0,15,38.0,2.0,23.0,5.1,40.0,22.0
1985-11-24,1253747,-96.1645463628855,16.972063798578986,0,17,34.0,2.0,13.0,5.4,46.0,20.0
1985-11-24,1288531,-96.59840713517198,16.361254230850353,0,21,32.0,2.0,8.0,7.8,58.0,10.0
1985-11-24,1531540,-96.36161554449772,16.823656140066092,0,23,28.0,2.0,18.0,7.8,42.0,30.0
1985-11-25,1566369,-96.59509524860684,16.97074053241593,0,19,8.0,2.0,5.0,8.2,68.0,24.0
1985-11-3,1531517,-99.73262982077405,17.63814508755823,0,19,46.0,2.0,49.0,7.4,32.0,22.0
1985-11-4,1462012,-99.62057636266587,17.485398670306495,0,9,50.0,2.0,31.0,5.4,16.0,34.0
1985-11-4,1462012,-99.62057636266587,17.485398670306495,9,25,56.0,2.0,14.0,5.1,14.0,30.0
1985-11-8,1636028,-99.387280270922,17.4704781102044,0,12,22.0,2.0,36.0,7.3,52.0,26.0
1985-11-8,1636028,-99.387280270922,17.4704781102044,12,26,24.0,2.0,31.0,7.5,46.0,30.0
1985-11-9,1531518,-99.383830863867,17.58210843001376,0,16,36.0,2.0,16.0,6.7,26.0,38.0
1985-2-1,1254013,-113.89444896842846,27.46782200579326,9,24,2.0,50.0,6.0,8.5,96.0,2.0
1985-2-2,1254012,-113.42281020245348,27.749121652822495,0,23,2.0,2.0,1.0,8.0,92.0,6.0
1985-3-18,1670736,-91.78797202420752,16.933806626840237,0,8,2.0,1.0,14.0,5.6,90.0,8.0
1985-3-18,1670736,-91.78797202420752,16.933806626840237,8,25,8.0,1.0,1.0,5.1,82.0,10.0
1985-3-20,1323180,-91.82677271351398,16.469329507059655,0,4,30.0,1.0,23.0,6.2,60.0,10.0
1985-3-20,1323180,-91.82677271351398,16.469329507059655,4,21,38.0,1.0,9.0,6.6,30.0,32.0
1985-3-20,1323180,-91.82677271351398,16.469329507059655,21,30,40.0,1.0,1.0,6.6,30.0,30.0
1985-3-22,1219210,-111.42238225922198,24.559499884520395,0,23,2.0,2.0,2.0,7.6,82.0,16.0
1985-3-23,1462312,-112.02993008754483,24.907573466074968,0,27,2.0,25.0,2.0,7.8,82.0,16.0
1985-3-24,1184398,-111.6872900489366,24.84109467391551,0,14,12.0,2.0,5.0,8.0,74.0,14.0
1985-3-24,1288792,-111.77350537779863,24.644226843269234,0,23,2.0,2.0,2.0,7.2,94.0,4.0
1985-3-24,1358196,-111.78057896159406,24.813564160967882,0,23,38.0,15.0,2.0,7.2,52.0,10.0
1985-3-26,1254026,-111.20804121162509,24.869480984730103,0,22,20.0,2.0,5.0,7.9,66.0,14.0
1985-3-27,1288791,-111.49520174831306,24.650919646059968,0,20,14.0,2.0,1.0,8.0,72.0,14.0
1985-3-27,1323394,-111.23385526610387,24.539410575545002,0,19,26.0,2.0,3.0,8.2,54.0,20.0
1985-3-28,1601522,-111.18880088554502,24.72366460774472,0,20,18.0,2.0,8.0,8.0,68.0,14.0
1985-3-29,1219209,-111.05552139475704,24.583984645449902,0,7,18.0,2.0,4.0,7.9,68.0,14.0
1985-3-29,1219209,-111.05552139475704,24.583984645449902,7,24,16.0,2.0,2.0,8.0,70.0,14.0
1985-3-8,1323154,-91.513119652921,17.867131341289635,0,11,8.0,1.0,6.0,5.3,82.0,10.0
1985-3-8,1323154,-91.513119652921,17.867131341289635,11,21,10.0,1.0,12.0,5.3,80.0,10.0
1985-3-8,1357998,-91.38483303072408,17.875561477068715,0,16,22.0,1.0,13.0,6.3,62.0,16.0
1985-3-8,1392698,-91.55223640392992,17.678711949157837,0,24,12.0,1.0,8.0,6.2,64.0,24.0
1985-3-8,1427511,-91.93721945269724,17.56826757039185,0,7,8.0,1.0,23.0,5.3,74.0,18.0
1985-3-8,1427511,-91.93721945269724,17.56826757039185,7,20,14.0,1.0,10.0,4.6,76.0,10.0
1985-3-8,1531587,-91.73638545796537,17.690424182406684,0,15,6.0,1.0,7.0,5.2,86.0,8.0
1985-3-8,1566421,-91.68337717146306,17.992343053865387,0,26,30.0,1.0,13.0,4.5,50.0,20.0
1985-3-8,1566425,-91.47808045690326,17.544586491240736,0,15,16.0,1.0,19.0,6.6,42.0,42.0
1985-3-8,1566425,-91.47808045690326,17.544586491240736,15,23,20.0,1.0,9.0,7.2,38.0,42.0
1985-5-12,1392717,-91.96019753693452,16.619105266881316,0,12,42.0,1.0,64.0,6.4,30.0,28.0
1985-5-12,1427542,-91.51221375271841,16.135408108997822,0,27,46.0,1.0,32.0,6.2,38.0,16.0
1985-5-12,1566450,-91.27564617105705,16.148443228103794,0,25,18.0,1.0,39.0,6.0,64.0,18.0
1985-5-13,1288584,-91.94196881998832,16.707428109599867,0,19,10.0,1.0,17.0,4.7,66.0,24.0
1985-5-13,1531604,-91.09427043576048,16.796635239575842,0,13,36.0,2.9,43.0,6.6,46.0,18.0
1985-5-14,1636118,-90.88797870462032,16.709131366826373,0,12,52.0,2.6,41.0,6.6,24.0,24.0
1985-5-15,1601306,-91.19788399301741,16.080786780390778,0,29,58.0,2.4,14.0,5.7,20.0,22.0
1985-5-16,1392715,-91.90968067418156,16.778119499154023,0,11,38.0,2.4,44.0,7.4,36.0,26.0
1985-5-17,1149276,-90.69081789502572,16.505073440149364,0,13,42.0,1.0,30.0,7.4,30.0,28.0
1985-5-17,1149276,-90.69081789502572,16.505073440149364,13,30,42.0,2.0,15.0,6.8,26.0,32.0
1985-5-21,1184183,-91.17534264891253,16.869154845453348,0,10,34.0,1.0,26.0,6.2,48.0,18.0
1985-5-21,1218980,-91.27343383374242,16.933833360816617,0,16,34.0,1.0,28.0,6.6,36.0,30.0
1985-5-21,1531603,-91.29481320010792,16.801013074507377,0,23,44.0,1.0,12.0,5.5,18.0,38.0
1985-6-16,1323090,-99.65219255894606,17.782125686759763,0,15,54.0,2.8,15.0,7.8,22.0,24.0
1985-7-11,1636042,-98.87871972594994,16.67799919691261,0,18,10.0,1.0,9.0,5.7,66.0,24.0
1985-7-12,1184100,-99.65682818479428,16.749867751681116,0,9,20.0,1.0,12.0,5.6,44.0,36.0
1985-7-13,1566366,-98.3387586207768,16.585923768385086,0,19,18.0,1.0,17.0,5.9,66.0,16.0
1985-7-18,1636045,-98.5614361559494,16.531646409983168,0,11,28.0,2.0,27.0,6.7,28.0,44.0
1985-7-18,1636045,-98.5614361559494,16.531646409983168,11,29,32.0,2.0,17.0,6.0,22.0,46.0
1985-7-24,1218895,-97.26676082985806,17.46268924423046,0,24,36.0,2.0,12.0,7.7,36.0,28.0
1985-9-18,1218900,-99.45719532327699,16.734880913554502,0,14,6.0,1.0,20.0,6.4,72.0,22.0
1985-9-18,1496713,-99.30871555183211,16.826078748382777,0,20,6.0,1.0,6.0,5.7,68.0,26.0
1985-9-19,1253744,-98.01167729101671,16.714244785023165,0,17,6.0,1.0,7.0,5.7,72.0,22.0
1985-9-19,1323104,-98.14328534736956,16.506112476083896,0,14,30.0,1.0,21.0,5.4,54.0,16.0
1985-9-19,1427462,-99.34995513764002,16.77804839732519,0,25,14.0,1.0,11.0,6.6,60.0,26.0
1985-9-19,1636019,-101.78676273038079,17.934309258486746,0,12,26.0,1.0,28.0,7.2,42.0,32.0
1985-9-19,1636046,-98.0301710963004,16.46768144573614,0,24,14.0,1.0,5.0,5.1,48.0,38.0
1985-9-21,1218899,-99.80654971395006,16.976389260700074,0,12,6.0,1.0,10.0,6.4,88.0,6.0
1985-9-21,1218899,-99.80654971395006,16.976389260700074,12,28,10.0,1.0,3.0,6.2,68.0,22.0
1985-9-21,1357920,-101.46009548304707,17.793791641147113,0,8,40.0,1.0,35.0,5.6,28.0,32.0
1985-9-21,1357920,-101.46009548304707,17.793791641147113,8,22,46.0,1.0,14.0,5.5,20.0,34.0
1985-9-22,1496711,-99.97177801145205,16.948858625941842,0,20,12.0,1.0,10.0,6.0,58.0,30.0
1985-9-22,1601200,-101.62201968351287,17.73032847297493,0,19,52.0,3.5,7.0,6.0,26.0,22.0
1985-9-22,1636020,-101.29215624548328,17.930151022968104,0,10,26.0,1.0,15.0,5.9,50.0,24.0
1985-9-22,1636020,-101.29215624548328,17.930151022968104,10,26,32.0,1.0,10.0,5.3,48.0,20.0
1985-9-23,1253745,-98.10706049474923,16.6302347983294,0,22,18.0,1.0,14.0,4.7,62.0,20.0
1985-9-23,1462007,-100.1194637534083,17.17101407565387,0,11,6.0,1.0,16.0,5.0,62.0,32.0
1985-9-23,1462029,-98.50903337292418,16.363333065881807,0,15,2.0,1.0,5.0,4.8,94.0,4.0
1985-9-23,1462029,-98.50903337292418,16.363333065881807,15,26,2.0,1.0,3.0,4.6,92.0,6.0
1985-9-23,1496693,-101.33243017975309,17.900503793777343,0,15,30.0,5.4,21.0,5.9,42.0,28.0
1985-9-24,1218902,-98.38293754487226,16.453781446452947,0,16,4.0,1.0,3.0,4.7,92.0,4.0
1985-9-24,1392640,-101.35477604960303,17.54068812629169,0,16,12.0,1.0,6.0,6.0,56.0,32.0
1985-9-24,1566367,-98.30897852857412,16.4957123581143,0,9,38.0,1.0,18.0,5.3,48.0,14.0
1985-9-24,1566367,-98.30897852857412,16.4957123581143,9,24,50.0,1.0,8.0,5.7,28.0,22.0
1985-9-25,1288499,-100.11596925785884,17.458291323286485,0,20,10.0,1.0,43.0,4.7,62.0,28.0
1985-9-26,1253727,-100.29552638552431,17.282975624157253,0,15,36.0,1.0,27.0,5.0,46.0,18.0
1985-9-26,1288523,-98.54008413786168,16.584703683387165,0,26,24.0,1.0,10.0,6.1,44.0,32.0
1985-9-27,1323080,-100.89148674895812,17.627908346706274,0,17,34.0,1.0,34.0,5.1,24.0,42.0
1985-9-27,1323080,-100.89148674895812,17.627908346706274,17,30,50.0,1.0,8.0,4.8,20.0,30.0
1985-9-28,1462004,-100.61886668453276,17.369780821351796,0,11,26.0,1.0,34.0,6.1,42.0,32.0
1985-9-28,1496715,-99.00675994619367,16.6131383425042,0,21,12.0,1.0,8.0,5.6,72.0,16.0
1985-9-29,1149182,-101.23153433378572,17.70359913194923,0,26,28.0,1.0,14.0,4.1,44.0,28.0
1985-9-30,1218881,-101.29494892707964,17.5928913757755,0,28,14.0,1.0,10.0,5.6,64.0,22.0
1986-10-10,1392559,-96.44505323866709,15.767328206527246,0,16,4.0,1.0,6.0,5.8,68.0,28.0
1986-10-11,1183993,-96.46795480920098,15.81962454666398,0,11,44.0,1.0,20.0,6.0,24.0,32.0
1986-10-11,1183993,-96.46795480920098,15.81962454666398,11,24,46.0,1.0,13.0,5.9,24.0,30.0
1986-10-12,1149108,-96.73274916235466,15.775138083103498,0,21,4.0,1.0,10.0,5.5,66.0,30.0
1986-10-13,1357839,-96.57704718335346,15.67604140095892,0,20,24.0,1.0,20.0,8.3,48.0,28.0
1986-10-14,1636152,-106.83468093370664,23.842992398318327,0,17,16.0,2.0,23.0,8.0,66.0,18.0
1986-10-18,1462136,-106.3854987044221,23.49781547347987,0,23,16.0,2.0,46.0,8.0,54.0,30.0
1986-10-19,1288624,-106.3610172958887,23.320405471232913,0,19,16.0,2.0,21.0,6.0,62.0,22.0
1986-10-20,1253848,-106.15269341480881,23.478204513912313,0,19,16.0,2.0,23.0,5.2,54.0,30.0
1986-10-22,1566475,-106.23290843991145,23.09045158287084,0,21,10.0,3.5,13.0,8.6,80.0,10.0
1986-10-8,1357838,-96.04715950516872,15.812708789349854,0,11,8.0,1.0,18.0,6.2,78.0,14.0
1986-10-9,1183992,-96.25935998803314,15.92370802342621,0,14,12.0,1.0,41.0,6.0,64.0,24.0
1986-11-1,1393069,-101.57536340439026,26.23544627337187,0,26,28.0,2.0,6.0,8.2,36.0,36.0
1986-11-1,1462449,-101.1629072391011,26.275585862528704,0,13,18.0,2.0,12.0,8.4,50.0,32.0
1986-11-11,1531983,-100.13464004917547,26.967507240997385,0,6,24.0,2.0,8.0,8.3,34.0,42.0
1986-11-12,1184539,-100.79195735875982,26.957905577868917,0,13,24.0,2.0,28.0,7.8,44.0,32.0
1986-11-12,1254196,-100.30197923816874,26.926045511182625,0,20,30.0,2.0,28.0,8.2,38.0,32.0
1986-11-14,1531663,-105.41896372223715,23.82707383764661,0,28,30.0,2.0,22.0,4.4,34.0,36.0
1986-11-14,1531984,-100.19806586312592,26.684282297237395,0,10,32.0,2.0,16.0,7.9,30.0,38.0
1986-11-15,1149343,-105.15262262958163,23.9242206612358,0,9,8.0,2.0,10.0,5.7,66.0,26.0
1986-11-15,1184542,-101.17638711308679,26.605358598096114,0,25,16.0,2.0,14.0,8.2,54.0,30.0
1986-11-15,1219382,-100.73812564121432,26.6500361753062,0,15,20.0,2.0,11.0,8.3,38.0,42.0
1986-11-15,1636495,-101.52970054133534,26.969118174658565,0,18,28.0,2.0,4.0,8.6,36.0,36.0
1986-11-16,1288952,-100.88972012370972,26.53827953553418,0,10,4.0,2.0,10.0,7.9,46.0,50.0
1986-11-16,1288952,-100.88972012370972,26.53827953553418,10,30,6.0,2.0,3.0,8.0,40.0,54.0
1986-11-16,1601684,-101.9217227791406,26.8666511346073,4,11,6.0,52.5,3.0,8.5,66.0,28.0
1986-11-16,1601685,-101.0283598446518,26.81109458507918,0,20,26.0,2.0,10.0,8.1,44.0,30.0
1986-11-17,1323097,-97.90065756360946,17.720362849182617,0,19,48.0,2.5,37.0,7.4,30.0,22.0
1986-11-17,1427929,-100.86959083010169,26.431163627417572,0,18,5.0,2.0,6.0,7.9,41.0,54.0
1986-11-18,1149678,-101.5349820180083,26.426563603791063,0,12,34.0,2.0,35.0,7.8,42.0,24.0
1986-11-18,1358382,-100.78479914158746,26.398209850176837,0,15,18.0,2.0,8.0,8.2,48.0,34.0
1986-11-18,1636499,-101.3226366570766,26.538978638913374,0,27,20.0,2.0,6.0,8.2,50.0,30.0
1986-11-19,1254201,-100.25943402151958,26.203065275342055,0,23,20.0,2.0,24.0,8.1,42.0,38.0
1986-11-22,1427934,-100.16988070952073,26.137582628156427,0,16,34.0,2.0,19.0,8.3,34.0,32.0
1986-7-11,1636025,-98.04009217509059,17.647875286463584,0,9,10.0,2.0,28.0,6.6,68.0,22.0
1986-7-12,1566353,-98.27068071265272,17.54242147290829,0,10,30.0,2.0,34.0,8.0,48.0,22.0
1986-7-12,1566353,-98.27068071265272,17.54242147290829,10,22,20.0,2.0,16.0,7.6,58.0,22.0
1986-7-13,1323089,-98.45056781202888,17.844123000108205,0,6,60.0,2.0,57.0,7.4,40.0,0.0
1986-7-14,1393155,-114.50263711423442,28.959499275487055,0,23,26.0,2.0,7.0,8.5,40.0,34.0
1986-7-14,1393155,-114.50263711423442,28.959499275487055,23,30,30.0,2.0,3.0,8.2,38.0,32.0
1986-7-14,1427449,-98.13140362150418,17.918940944095326,0,12,2.0,2.0,5.0,8.0,88.0,10.0
1986-7-14,1427449,-98.13140362150418,17.918940944095326,12,23,26.0,2.0,24.0,7.9,62.0,12.0
1986-7-15,1184086,-98.27076180005207,17.907247923297977,0,7,6.0,2.0,20.0,6.1,88.0,6.0
1986-7-15,1219454,-114.23797254925235,28.771880269019654,0,17,20.0,2.0,7.0,7.9,50.0,30.0
1986-7-16,1184606,-114.03645615694346,28.548900450323085,0,15,14.0,2.0,6.0,7.8,72.0,14.0
1986-7-16,1184606,-114.03645615694346,28.548900450323085,15,27,16.0,4.0,3.0,7.8,70.0,14.0
1986-7-16,1496701,-98.56628406617283,17.842343332048916,0,12,24.0,2.0,27.0,7.7,34.0,42.0
1986-7-17,1184087,-98.29959438595967,17.789524092376496,0,20,42.0,2.0,57.0,7.6,38.0,20.0
1986-7-20,1427452,-98.5408257795353,17.55832611848054,0,10,10.0,2.0,4.0,8.0,78.0,12.0
1986-7-20,1427452,-98.5408257795353,17.55832611848054,10,26,2.0,2.0,1.0,8.3,92.0,6.0
1986-7-21,1184164,-95.11718835044458,16.9443886267147,0,12,28.0,2.0,28.0,4.9,50.0,22.0
1986-7-21,1184164,-95.11718835044458,16.9443886267147,12,26,26.0,2.0,19.0,5.3,60.0,14.0
1986-7-21,1670652,-98.36873102314772,17.523752613363328,0,5,12.0,2.0,30.0,7.6,68.0,20.0
1986-7-22,1218963,-95.50109289223009,16.866926404971235,0,8,16.0,2.0,22.0,4.7,62.0,22.0
1986-7-22,1218963,-95.50109289223009,16.866926404971235,8,30,36.0,2.0,10.0,4.8,40.0,24.0
1986-7-22,1288509,-98.25373295350593,17.28600496292599,0,28,26.0,2.0,45.0,4.6,44.0,30.0
1986-7-23,1462084,-95.3961227275059,16.744349909973018,0,15,34.0,2.0,27.0,7.2,42.0,24.0
1986-7-24,1184165,-95.52499391289035,16.710091943649342,0,10,22.0,2.0,19.0,6.8,46.0,32.0
1986-7-24,1184165,-95.52499391289035,16.710091943649342,10,21,34.0,2.0,19.0,6.5,34.0,32.0
1986-7-24,1288570,-95.46752314212085,16.568264244394214,0,15,16.0,2.0,41.0,7.7,52.0,32.0
1986-7-24,1601220,-97.07213778457803,17.60521147576232,0,17,58.0,2.0,20.0,7.3,22.0,20.0
1986-7-25,1358004,-95.49132977092808,16.514012064700083,0,10,16.0,2.0,18.0,5.9,56.0,28.0
1986-7-25,1358004,-95.49132977092808,16.514012064700083,10,28,26.0,2.0,8.0,6.6,54.0,20.0
1986-7-27,1149258,-94.49970398452493,16.496351129599816,0,20,6.0,2.0,4.0,6.3,86.0,8.0
1986-7-27,1253804,-94.50468575357519,16.204479167204443,0,13,4.0,22.0,2.0,8.3,92.0,4.0
1986-7-27,1288571,-95.09329556521067,16.481818060568912,0,26,42.0,2.2,9.0,8.4,34.0,24.0
1986-7-27,1462088,-95.61962025690077,16.376854910538917,0,9,16.0,2.0,17.0,5.7,62.0,22.0
1986-7-27,1462088,-95.61962025690077,16.376854910538917,9,28,16.0,2.0,6.0,5.6,62.0,22.0
1986-7-27,1462089,-94.76229716246098,16.31237016547908,0,28,14.0,2.0,27.0,6.0,52.0,34.0
1986-7-27,1636101,-95.74547491134905,16.25725603063586,0,12,12.0,2.0,13.0,6.2,62.0,26.0
1986-7-27,1670723,-94.42967156346921,16.33922841088745,0,16,14.0,2.0,12.0,7.2,56.0,30.0
1986-7-28,1218891,-98.12736282580016,17.17282201771586,0,8,28.0,2.2,103.0,6.1,44.0,28.0
1986-7-28,1531594,-95.9042453725912,16.427085796781476,0,8,36.0,2.5,13.0,7.0,38.0,26.0
1986-7-28,1531594,-95.9042453725912,16.427085796781476,8,27,38.0,2.0,6.0,7.8,34.0,28.0
1986-7-30,1149260,-95.72982151516464,15.953878831092586,0,14,8.0,2.0,14.0,7.5,74.0,18.0
1986-7-30,1253805,-95.46206537465292,16.098709198071557,0,17,4.0,2.0,5.0,6.1,86.0,10.0
1986-7-30,1288575,-95.4109155566187,16.02530060927241,0,17,4.0,2.0,3.0,6.4,80.0,16.0
1986-8-4,1357954,-96.4863816518422,16.334034928710345,0,13,18.0,2.0,19.0,8.2,64.0,18.0
1986-8-5,1288532,-96.33741107128822,16.331692641629907,0,19,32.0,2.0,39.0,7.9,46.0,22.0
1986-8-7,1636054,-96.47919310333491,16.07835767481076,0,23,32.0,2.0,28.0,4.4,50.0,18.0
1987-4-12,1636522,-99.1724648440515,25.83480407108019,0,15,52.0,5.0,13.0,7.9,32.0,16.0
1987-4-13,1254229,-98.59415521144503,25.956065707779633,0,14,14.0,2.0,37.0,8.0,44.0,42.0
1987-4-13,1497234,-99.5033191776787,25.968739201333737,0,17,38.0,2.0,73.0,7.6,38.0,24.0
1987-4-13,1671119,-99.64390345481813,25.97076235199832,0,20,8.0,2.0,8.0,8.0,64.0,28.0
1987-4-15,1254231,-98.94271086608354,25.813037878108695,0,20,20.0,2.0,29.0,7.8,54.0,26.0
1987-4-15,1601706,-98.04710238001807,25.833592951543373,0,12,22.0,2.0,14.0,8.1,48.0,30.0
1987-4-16,1219409,-98.40356529619865,25.950010528957623,0,21,38.0,2.0,27.0,8.0,44.0,18.0
1987-4-16,1288982,-99.23431078666437,25.929445183193714,0,19,42.0,4.2,9.0,8.0,22.0,36.0
1987-4-16,1323594,-98.71613859199707,25.84578541214099,0,26,32.0,2.0,20.0,8.1,44.0,24.0
1987-4-16,1393102,-98.98230559330459,25.96497695451633,0,28,38.0,3.5,6.0,7.8,40.0,22.0
1987-4-16,1462479,-98.23464575898582,25.94022349919368,0,15,28.0,2.0,14.0,8.1,38.0,34.0
1987-4-16,1462479,-98.23464575898582,25.94022349919368,15,24,26.0,2.0,11.0,8.2,40.0,34.0
1987-4-18,1219410,-98.46682985508889,25.814373024679472,0,12,32.0,2.0,13.0,7.8,44.0,24.0
1987-4-18,1254230,-99.80584476171025,25.92432170457407,0,29,20.0,2.0,9.0,8.2,54.0,26.0
1987-4-18,1427962,-98.51996401609492,25.822383302705227,0,15,30.0,2.0,36.0,7.9,34.0,36.0
1987-4-18,1462480,-98.03605790184723,25.920708692703208,0,28,16.0,2.0,10.0,8.0,52.0,32.0
1987-4-20,1497235,-99.92710178659316,25.901141433864293,0,20,22.0,2.0,15.0,8.1,58.0,20.0
1987-4-20,1636521,-98.8637922675476,25.861920816453168,0,11,34.0,2.0,8.0,8.7,28.0,38.0
1987-4-22,1393103,-99.02860715914778,25.860977310947142,0,27,14.0,2.0,12.0,8.1,62.0,24.0
1988-3-8,1671006,-107.29505737795263,27.164030322170596,0,5,18.0,2.0,23.0,5.7,62.0,20.0
1988-3-8,1671006,-107.29505737795263,27.164030322170596,5,20,18.0,2.0,13.0,5.2,62.0,20.0
1988-4-1,1323443,-107.53279963509229,27.192505197483314,0,13,16.0,2.0,12.0,5.1,74.0,10.0
1988-4-10,1254126,-106.74440548098444,25.98863608025834,0,8,16.0,1.0,48.0,6.0,36.0,48.0
1988-4-11,1393015,-106.81322994205203,25.75110024420197,0,30,14.0,1.0,16.0,6.7,62.0,24.0
1988-4-12,1462390,-107.41792602933099,25.564611052803215,0,22,20.0,1.0,16.0,6.4,46.0,34.0
1988-4-12,1601621,-107.92912098387299,25.519109758784698,0,28,46.0,1.0,5.0,7.6,40.0,14.0
1988-4-13,1566732,-107.86967611552669,25.447313565025773,0,16,22.0,1.0,22.0,7.8,50.0,28.0
1988-4-13,1601622,-107.78418064117834,25.476560761506185,0,15,18.0,1.0,14.0,6.6,52.0,30.0
1988-4-15,1497089,-106.7813124286942,27.717429926688624,0,15,16.0,2.0,7.0,5.7,70.0,14.0
1988-4-25,1219255,-107.58637217311053,27.99499051177525,0,20,36.0,2.0,20.0,5.9,24.0,40.0
1988-4-26,1254070,-106.3303674232702,27.910816132466003,0,12,28.0,2.0,26.0,7.9,54.0,18.0
1988-4-26,1254070,-106.3303674232702,27.910816132466003,12,29,36.0,2.0,17.0,7.6,46.0,18.0
1988-4-26,1288839,-106.76904695222046,27.991857648246494,0,24,18.0,2.0,17.0,5.6,66.0,16.0
1988-4-26,1288843,-106.26713789251043,27.187131767792707,0,8,16.0,2.0,8.0,7.6,64.0,20.0
1988-4-26,1288843,-106.26713789251043,27.187131767792707,8,19,24.0,2.0,5.0,8.2,52.0,24.0
1988-4-26,1288844,-106.68915590497731,27.149141168780286,0,13,28.0,2.0,9.0,6.1,42.0,30.0
